ID,Cena,Powierzchnia,Cena za metr,Pokoje,Ulica,Dzielnica,Obszar administracyjny,Miasto,Województwo,Piętro,Winda,Czynsz,Tytuł,Link
66755867,259 000 zł,43.9m²,5 900 zł/m²,2,ks. P. Wawrzyniaka, Jeżyce, Jeżyce, Poznań, wielkopolskie,parter,nie,brak informacji,Okazja⭐Stan Deweloperski⭐Jeżyce Po Rewitalizacji,https://www.otodom.pl/pl/oferta/okazjastan-deweloperskijezyce-po-rewitalizacji-ID4v6fx
66800410,260 000 zł,19.4m²,13 402 zł/m²,1,ul. Solna, Centrum, Stare Miasto, Poznań, wielkopolskie,parter,nie,0,Kawalerka do remontu na Solnej,https://www.otodom.pl/pl/oferta/kawalerka-do-remontu-na-solnej-ID4vhPY
66744317,315 000 zł,30.75m²,10 244 zł/m²,1,ul. Sypniewo, Sypniewo, Nowe Miasto, Poznań, wielkopolskie,2 piętro,nie,0,Mieszkanie plus miejsce parkingowe Sypniewo,https://www.otodom.pl/pl/oferta/mieszkanie-plus-miejsce-parkingowe-sypniewo-ID4v3ff
66755235,349 900 zł,31.6m²,11 073 zł/m²,1,ul. Górczyńska, Górczyn, Grunwald, Poznań, wielkopolskie,2 piętro,nie,360 zł,Górczyn - idealna kawalerka dla singla/pary,https://www.otodom.pl/pl/oferta/gorczyn-idealna-kawalerka-dla-singla-pary-ID4v65l
66589530,337 773 zł,26.85m²,12 580 zł/m²,1,ul. Naramowicka 100, Winogrady, Stare Miasto, Poznań, wielkopolskie,3 piętro,tak,brak informacji,Komfortowe mieszkanie w Poznaniu,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-poznaniu-ID4woYG
66589681,329 785 zł,26.85m²,12 282 zł/m²,1,ul. Naramowicka, Winogrady, Stare Miasto, Poznań, wielkopolskie,1 piętro,tak,brak informacji,Nowoczesne mieszkanie - atrakcyjna lokalizacja,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-atrakcyjna-lokalizacja-ID4wp17
66618676,319 000 zł,35.66m²,8 946 zł/m²,1,ul. Żurawia, Jeżyce, Jeżyce, Poznań, wielkopolskie,3 piętro,nie,615 zł,Poznań Jeżyce – 35 m² w kamienicy po rewitalizacji,https://www.otodom.pl/pl/oferta/poznan-jezyce-35-m-w-kamienicy-po-rewitalizacji-ID4wvyM
66572724,60 900 zł,37m²,1 646 zł/m²,1,ul. Folwarczna, Franowo, Nowe Miasto, Poznań, wielkopolskie,2 piętro,nie,brak informacji,"Mieszkanie, 37 m², Poznań",https://www.otodom.pl/pl/oferta/mieszkanie-37-m-poznan-ID4wkBC
66501448,355 000 zł,26.6m²,13 346 zł/m²,1,ul. Floriana Stablewskiego, Łazarz, Grunwald, Poznań, wielkopolskie,4 piętro,nie,350 zł,Słoneczna kawalerka z antresola tuż przy Arenie,https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-z-antresola-tuz-przy-arenie-ID4w240
66497908,288 000 zł,25.17m²,11 442 zł/m²,1,ul. Za Groblą, Centrum, Stare Miasto, Poznań, wielkopolskie,5 piętro,nie,300 zł,Kawalerka do remontu| Centrum Poznania,https://www.otodom.pl/pl/oferta/kawalerka-do-remontu-centrum-poznania-ID4w18U
66496725,354 646 zł,25.33m²,14 001 zł/m²,1,ul. Naramowicka, Winogrady, Stare Miasto, Poznań, wielkopolskie,parter,nie,brak informacji,Kawalerka z ogródkiem | 0% prowizji | Winogrady,https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-0-prowizji-winogrady-ID4w0PP
66483355,332 500 zł,27.29m²,12 184 zł/m²,1,,Naramowice, Stare Miasto, Poznań, wielkopolskie,2 piętro,tak,brak informacji,Nowa inwestycja | 0 % prowizji | Naramowice,https://www.otodom.pl/pl/oferta/nowa-inwestycja-0-prowizji-naramowice-ID4uXmb
66069006,320 000 zł,55.19m²,5 798 zł/m²,2,ul. Piekary, Centrum, Stare Miasto, Poznań, wielkopolskie,4 piętro,nie,200 zł,Mieszkanie do remontu | udział w kamienicy,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-udzial-w-kamienicy-ID4tdz8
66445424,193 000 zł,53m²,3 642 zł/m²,2,ul. Macieja Palacza, Łazarz, Grunwald, Poznań, wielkopolskie,1 piętro,nie,brak informacji,"Mieszkanie, 53 m², Poznań",https://www.otodom.pl/pl/oferta/mieszkanie-53-m-poznan-ID4uNuo
66387244,310 000 zł,48.42m²,6 402 zł/m²,2,ul. Marcelego Mottego, Łazarz, Grunwald, Poznań, wielkopolskie,parter,nie,1 152 zł,"Na parterze, ul. Marcelego Mottego, 2 pokoje",https://www.otodom.pl/pl/oferta/na-parterze-ul-marcelego-mottego-2-pokoje-ID4uym0
66254442,335 000 zł,35.03m²,9 563 zł/m²,2,ul. Za Groblą, Centrum, Stare Miasto, Poznań, wielkopolskie,5 piętro,nie,350 zł,Kawalerka w samym Centrum! Rewitalizacja kamienicy,https://www.otodom.pl/pl/oferta/kawalerka-w-samym-centrum-rewitalizacja-kamienicy-ID4tZO2
